transaction_id,timestamp,from_entity_id,to_entity_id,cylinder_count,transaction_type,previous_hash,current_hash,block_index
TX000565,2026-01-19 15:11:37,COMP001,DIST013,58,Dispatch,1b7be26b403976933b6a10d1753217e8aa9f5b0034d0cfd7f3a42087c975d5b0,4bac8b0f554bc1e1a74aea77046e0729fbce2fc50ef48a1829f1cfc344570685,565
TX000566,2026-01-18 21:56:37,DIST011,DIST005,17,Receive,4bac8b0f554bc1e1a74aea77046e0729fbce2fc50ef48a1829f1cfc344570685,f94188542d2212d60f5686a7dcc94e8c185f81c93d543eb66dfcf6cb13b623f8,566
TX000567,2026-02-10 12:56:37,DIST022,CUST00160,4,Delivery,f94188542d2212d60f5686a7dcc94e8c185f81c93d543eb66dfcf6cb13b623f8,f1b681e9df48c43e8ded66eb242c154ac5f7b92ff5d5fcd9c704922c5f854920,567
TX000568,2025-12-02 19:41:37,DIST005,CUST00074,26,Delivery,f1b681e9df48c43e8ded66eb242c154ac5f7b92ff5d5fcd9c704922c5f854920,43231116b425adaa4780c9a7f5c312ad46f8b53db35aaddbc2d859598010b278,568
TX000569,2025-12-25 12:41:37,DIST021,CUST00215,16,Delivery,43231116b425adaa4780c9a7f5c312ad46f8b53db35aaddbc2d859598010b278,966f55a8b72fda1f680abaa92192997f63d04f24922294640a70ef2569e4d3e6,569
TX000570,2026-01-24 19:11:37,DIST003,CUST00116,8,Delivery,966f55a8b72fda1f680abaa92192997f63d04f24922294640a70ef2569e4d3e6,278594c463c49e48fc8346f6a28ed189924c0b5c35a31facd0520ed03f290c6c,570
TX000571,2025-10-14 19:41:37,DIST019,CUST00484,29,Delivery,278594c463c49e48fc8346f6a28ed189924c0b5c35a31facd0520ed03f290c6c,e2c0e415bffbb2704c1a4434aab77d90765d7ef7095ffdfa4fb6bfa8d30073d8,571
TX000572,2026-01-11 21:56:37,COMP002,DIST025,34,Dispatch,e2c0e415bffbb2704c1a4434aab77d90765d7ef7095ffdfa4fb6bfa8d30073d8,c0255e353b079f3aa4d84fb0d21d1964893216a9281b2566edabd61d0108006b,572
TX000573,2025-10-26 12:11:37,DIST004,DIST025,15,Receive,c0255e353b079f3aa4d84fb0d21d1964893216a9281b2566edabd61d0108006b,f3941495a99ab63a7c3d24b785695c6c510724f5003e1a816ef19505f8d8b202,573
TX000574,2026-03-04 13:11:37,DIST010,CUST00421,10,Delivery,f3941495a99ab63a7c3d24b785695c6c510724f5003e1a816ef19505f8d8b202,98304325ea4386b88afe48b7bc6214d72cffcd628c01d40c0fcf9d7ef860827c,574
TX000575,2026-01-25 21:11:37,COMP003,DIST011,54,Dispatch,98304325ea4386b88afe48b7bc6214d72cffcd628c01d40c0fcf9d7ef860827c,6b4b3b9a90d34f90f37081b7e8107cd9a0dd77f291f939a5a0eafdebf1ee39e7,575
TX000576,2025-12-06 15:41:37,DIST004,CUST00321,57,Delivery,6b4b3b9a90d34f90f37081b7e8107cd9a0dd77f291f939a5a0eafdebf1ee39e7,7064b43f3e970d1d6333687908176b6782d249aab6a1d8d649bde0de55ad52f9,576
TX000577,2026-01-20 18:56:37,DIST016,CUST00389,6,Delivery,7064b43f3e970d1d6333687908176b6782d249aab6a1d8d649bde0de55ad52f9,bbf58d6762413a113b39014af5f367349fdef35f32a939b5a9194af87374ddad,577
TX000578,2026-01-02 18:11:37,CUST00309,DIST020,54,Return,bbf58d6762413a113b39014af5f367349fdef35f32a939b5a9194af87374ddad,81b02bbb6f7ca1876d2dc511a693fe2c3ade977cf0175aee9c419188015c04c2,578
TX000579,2026-03-21 11:56:37,DIST014,CUST00216,56,Delivery,81b02bbb6f7ca1876d2dc511a693fe2c3ade977cf0175aee9c419188015c04c2,d4fffc3bb23353933eb9a338ec2d3ac2d813fe3d560069e081e8db71a287b38d,579
TX000580,2026-01-24 17:26:37,DIST024,CUST00376,27,Delivery,d4fffc3bb23353933eb9a338ec2d3ac2d813fe3d560069e081e8db71a287b38d,0e5e712a70bb923880247e66452990790a7548380dc10719353ed70d292b4c6d,580
TX000581,2026-03-14 21:56:37,DIST009,CUST00183,46,Delivery,0e5e712a70bb923880247e66452990790a7548380dc10719353ed70d292b4c6d,e7837ce52b3d5b21e6b80216a1f030837076be61bb8ba5bab1293b968635df96,581
TX000582,2025-11-29 18:11:37,DIST008,CUST00300,43,Delivery,e7837ce52b3d5b21e6b80216a1f030837076be61bb8ba5bab1293b968635df96,c0df0197a49e686f7edec724fcb1ba4ff1d9dc73a32c67de9484251376b4439e,582
TX000583,2025-11-12 12:11:37,COMP003,DIST016,39,Dispatch,c0df0197a49e686f7edec724fcb1ba4ff1d9dc73a32c67de9484251376b4439e,9b79e8a73d625085fb1a3d39cfd15f0b01b981acfe2ee50a890253eaa78f5614,583
TX000584,2026-03-25 12:56:37,DIST022,DIST013,38,Receive,9b79e8a73d625085fb1a3d39cfd15f0b01b981acfe2ee50a890253eaa78f5614,9a56bd0e9cb2e360173b2a0e4c21c09d58895042704f59b8fb4f8963f2b7a463,584
TX000585,2026-03-10 12:56:37,DIST021,CUST00489,8,Delivery,9a56bd0e9cb2e360173b2a0e4c21c09d58895042704f59b8fb4f8963f2b7a463,07d443d68e46a75743ce9abe1edc85e474c184db1a6e29105131fa60a00c5170,585
TX000586,2025-11-07 11:11:37,CUST00123,DIST012,53,Return,07d443d68e46a75743ce9abe1edc85e474c184db1a6e29105131fa60a00c5170,b49b7f376d9af5d4ecb1a7471187613aff4da11dab1d85052cbfe30619f23531,586
TX000587,2026-01-06 11:11:37,DIST024,DIST002,55,Receive,b49b7f376d9af5d4ecb1a7471187613aff4da11dab1d85052cbfe30619f23531,c4a3802d7f9fcdb24241ad9b29628469dd300ee992052e9c256eaa4c59561838,587
TX000588,2025-12-23 11:11:37,DIST017,DIST002,43,Receive,c4a3802d7f9fcdb24241ad9b29628469dd300ee992052e9c256eaa4c59561838,61d6c9b085cce2405ff070724a50fad82f3706f5f8b9dac1800f5f9bf5fb3bcf,588
TX000589,2026-02-17 21:26:37,DIST007,CUST00291,7,Delivery,61d6c9b085cce2405ff070724a50fad82f3706f5f8b9dac1800f5f9bf5fb3bcf,13d9ba6c07f916b94a75f72c6b73d9d394ac0f733fc3b665eaa55f9ec260b378,589
TX000590,2025-12-09 17:26:37,COMP002,DIST001,53,Dispatch,13d9ba6c07f916b94a75f72c6b73d9d394ac0f733fc3b665eaa55f9ec260b378,dc68bd75040fda8628a49aa0b00e5140b7a44e8c18404f4023f885b933305b0f,590
TX000591,2026-01-31 17:11:37,DIST012,CUST00499,51,Delivery,dc68bd75040fda8628a49aa0b00e5140b7a44e8c18404f4023f885b933305b0f,b5f2a2daa61db0b5d28733e3951fb2afba7834c3787ad2dade1737f4715feee5,591
TX000592,2025-10-24 17:41:37,COMP002,DIST023,14,Dispatch,b5f2a2daa61db0b5d28733e3951fb2afba7834c3787ad2dade1737f4715feee5,3307d81699d6bd8ed48e8727796b1d153df3855c4f2cd59f181fbe4701505a98,592
TX000593,2026-01-12 15:26:37,DIST018,DIST021,50,Receive,3307d81699d6bd8ed48e8727796b1d153df3855c4f2cd59f181fbe4701505a98,1e5c4a68c4e02ffb91f8634697e903be8ed593cfa7d3fa64cdf95834ad96edb4,593
TX000594,2026-03-13 16:26:37,DIST016,CUST00439,40,Delivery,1e5c4a68c4e02ffb91f8634697e903be8ed593cfa7d3fa64cdf95834ad96edb4,7b3870e6a5aaa1a3f76d97efe3cead47cfdfdd9bba7eb81c2895daa7f52b411e,594
TX000595,2026-01-16 20:56:37,DIST008,DIST011,41,Receive,7b3870e6a5aaa1a3f76d97efe3cead47cfdfdd9bba7eb81c2895daa7f52b411e,24382d4e33b458d2c15d18ce212f5a4b8f8ca3185cdfd5eec9057863dfd4e758,595
TX000596,2025-10-23 19:11:37,DIST020,DIST016,13,Receive,24382d4e33b458d2c15d18ce212f5a4b8f8ca3185cdfd5eec9057863dfd4e758,444930358eaf4c612fd2c4b19a790b6cf23ae9618079226e1995bd0ba900446a,596
TX000597,2026-01-05 16:11:37,COMP003,DIST016,58,Dispatch,444930358eaf4c612fd2c4b19a790b6cf23ae9618079226e1995bd0ba900446a,3a00f2c51211656ed34dce37e2094e9a80a5e752ab286e3965eebeb80da46efc,597
TX000598,2026-01-12 21:56:37,DIST006,DIST006,13,Receive,3a00f2c51211656ed34dce37e2094e9a80a5e752ab286e3965eebeb80da46efc,8354690723b34cdc7582a80c03867354b80f2634c4f0e6353a368fbbcb0aa153,598
TX000599,2025-10-22 13:26:37,DIST017,DIST023,49,Receive,8354690723b34cdc7582a80c03867354b80f2634c4f0e6353a368fbbcb0aa153,5d714807913943b28151830be7cbea64ecb84dc9bf191d95be5dadf7fa535368,599
TX000600,2025-10-28 20:41:37,DIST006,DIST013,6,Receive,5d714807913943b28151830be7cbea64ecb84dc9bf191d95be5dadf7fa535368,b3c44b73cd5e93f7ba542f1eedca58347b454910d5c3b0bfaf4b3acff4837dd3,600
